Column1,Column2
-4.5,-5.0
-4.7,-5.15
-4.879999999800226,-5.279999999801237
-5.039999999400538,-5.389999999403059
-5.179999998801102,-5.4799999988071
-5.299999998001932,-5.549999998014422
-5.399999997003047,-5.5999999970271865
-5.479999995804465,-5.629999995851142
-5.53999999440621,-5.639999994519538
-5.579999992808307,-5.636074534518015
-5.599999991010787,-5.625547746013491
-5.5999999890136865,-5.612091240670606
-5.57999998681705,-5.5975516880033105
-5.539999984420932,-5.582862738820231
-5.479999981825398,-5.568499810365609
-5.3999999790305315,-5.554699614293754
-5.299999976036444,-5.541578587846327
-5.179999972843293,-5.5291921671598345
-5.0399999694512845,-5.517564470407529
-4.879999965860743,-5.5067031852344375
-4.699999962072153,-5.496607057967721
-4.499999958084575,-5.48726968331971
-4.2799999538985976,-5.478681443888005
-4.039999949520868,-5.470830524033689
-3.7799999449660326,-5.463703460355978
-3.502199887641906,-5.457285459800864
-3.2158926502588896,-5.451560600850389
-2.925709046849974,-5.44651197545063
-2.6339487077873684,-5.442121800446622
-2.3417453660528964,-5.438371512847758
-2.0496496097099683,-5.435241854564889
-1.757920177991302,-5.4327129452109135
-1.4666697526102355,-5.430764361021534
-1.1759376225140827,-5.429375210664022
-0.8857261932514974,-5.428524207466359
-0.5960192018851576,-5.428189738693893
-0.30679127008116003,-5.428349914996925
-0.01801193653323648,-5.428982638938142
0.2703519890088393,-5.430065690057411
0.5583352314604004,-5.431576723468767
0.8459730577140524,-5.433493393862912
1.133301023953705,-5.435793365215671
1.420355405008101,-5.438454343321293
1.7071729656756858,-5.441454143039953
1.9937906298672554,-5.444770744410794
2.2802448603297245,-5.44838234193543
2.5665725308634815,-5.452267389190613
2.852810932905864,-5.456404639857199
3.1389969741739967,-5.460773185719456
3.425167454656922,-5.465352491924953
3.7113596584898323,-5.470122429665331
3.997610285247861,-5.47506330637599
4.283956346166068,-5.480155893523078
4.570434746799885,-5.485381452033843
4.857076283337852,-5.49072175542164
5.14390792043515,-5.496159110656333
5.430953936933236,-5.501676376832045
5.718236507043105,-5.507256981686209
6.005776000707586,-5.5128849360261265
6.293591144915548,-5.518544846121542
6.581699116768843,-5.524221924123847
6.870115603616773,-5.529901996574538
7.158854847830514,-5.535571511067303
7.447929684919672,-5.541217541129649
7.737351579259217,-5.546827789391325
8.02713065947948,-5.552390589107903
8.317275754465632,-5.557894904108775
8.607794430361608,-5.563330327239535
8.898693028699515,-5.568687077369192
9.189976705640479,-5.573955995032994
9.481649472247328,-5.579128536781754
9.77371423567886,-5.58419676830851
10.066172841182171,-5.589153356423173
10.359026114755249,-5.593991559945394
10.652273906352013,-5.598705219585379
10.945915133504469,-5.603288746881722
11.239947825240149,-5.607737112264485
11.53436916617722,-5.612045832310864
11.829175540684194,-5.616210956259681
12.124362576995903,-5.620229051849824
12.419925191182228,-5.62409719054645
12.715857630871005,-5.62781293221742
13.01215351863147,-5.631374309320986
13.308805894929549,-5.634779810664188
13.605807260571149,-5.638028364789849
13.903149618554943,-5.641119323048341
14.20082451526049,-5.64405244240858
14.49882308090227,-5.646827868060921
14.797136069186738,-5.649446115862765
15.095753940458781,-5.651908054675839
15.394666922409247,-5.654214888642186
15.693864915669572,-5.65636813944396
15.993337561544108,-5.658369628590191
16.29307429282955,-5.660221459771628
16.593064375615523,-5.661926001322899
16.893296945998145,-5.663485868829164
17.193761043659237,-5.66490390791238
17.494445643283214,-5.666183177230481
17.79533976436265,-5.667326931720623
18.096432384505874,-5.6683386061157695
18.397712472447346,-5.669221798761918
18.699169027913033,-5.669980255761349
19.0007911131131,-5.670617855465344
19.30256787942294,-5.671138593337994
19.60448859103423,-5.671546567210824
19.90654264646987,-5.6718459629461915
20.208719598414387,-5.6720410405256025
20.511009172090564,-5.672136120577404
20.81340128230606,-5.672135571356576
21.115886049237567,-5.672043796187727
21.418453812997956,-5.671865221380802
21.721095147019064,-5.671604284627431
22.02380091616057,-5.671265423884357
22.32656222226825,-5.670853066748969
22.629370417150998,-5.670371620330518
22.93221711971703,-5.669825461619254
23.23509422795005,-5.669218928354464
23.53799392780484,-5.668556310391142
23.840908700077886,-5.667841841563805
24.14383132579579,-5.6670796920449
24.446754895135832,-5.666273961194149
24.749672886507103,-5.665428670894181
25.05257904111654,-5.664547759366814
25.35546738764114,-5.6636350754634845
25.658332254453263,-5.662694373422461
25.96116827524061,-5.661729308084684
26.263970390974716,-5.660743430559353
26.566733849719128,-5.6597401843296815
26.86945420504261,-5.65872290178864
27.17212731343629,-5.657694801193879
27.4747493309542,-5.6566589840306065
27.777316709200058,-5.655618432770526
28.079826190742725,-5.654576009014755
28.382274804019104,-5.65353445200809
28.684659908190806,-5.652496377511732
28.98697912485689,-5.651464277021232
29.289230321044553,-5.650440517316316
29.591411636142197,-5.649427340328847
29.893521455297673,-5.648426863315235
30.195558395307646,-5.647441079319345
30.49752130425791,-5.646471857911894
30.799409257313965,-5.645520946192378
31.10122155049972,-5.644589970039438
31.402957693393834,-5.643680435595704
31.70461740122497,-5.642793730973144
32.00620058661866,-5.641931128165104
32.307707351133395,-5.6410937851512335
32.60913797666973,-5.640282748181822
32.910492916801566,-5.639498954228018
33.21177278806896,-5.638743233584799
33.51297836126123,-5.638016312613669
33.814110565847834,-5.637318816612321
34.115170500318264,-5.636651272798799
34.416159366222985,-5.636014113397932
34.71707847205098,-5.63540767881813
35.01792923100739,-5.634832220906929
35.31871315580295,-5.634287906274025
35.6194318520181,-5.633774819670885
35.9200870108297,-5.63329296741626
36.220680401502165,-5.632842280857474
36.521213863847606,-5.632422619857561
