Column1,Column2
3.6352533880567153,3.032422899163649
3.8792799149253643,3.4891096285502323
4.103306441626414,3.9257963577375907
4.307332968160616,4.342483086725702
4.491359494530401,4.739169815514547
4.655386020740767,5.115856544104109
4.799412546801842,5.472543272494374
4.923439072747254,5.809230000685328
5.027465598688698,6.125916728676961
5.111773991571072,6.422603456469265
5.17745577276855,6.699290184062232
5.225579682590917,6.955976911455857
5.2571842155820825,7.192663638650137
5.273275753131416,7.409350365645068
5.27481794821501,7.60603709244065
5.262731774881899,7.782723819036886
5.237904660373816,7.939410545433778
5.20118636510798,8.07609727163133
5.153391457232881,8.192783997629551
5.095317453833466,8.289470723428451
5.027739107615683,8.366157449028043
4.951391811675268,8.42284417442834
4.866977963451886,8.459530899629362
4.775167275848329,8.476217624631131
4.6765964762804115,8.472904349433671
4.571880870270453,8.449591074037015
4.461625110174325,8.406277798441197
4.346437780030794,8.342964522646263
4.226957559020197,8.259651246652263
4.103878594673883,8.156337970459258
3.977992296355602,8.033024694066643
3.850188698277457,7.889711417475192
3.721405369881167,7.7263981406850215
3.5925183534938907,7.543084863696279
3.4643816812814876,7.339771586509163
3.337818148123896,7.116458309123938
3.213608467390724,6.873145031540982
3.092475182033379,6.609831753760863
2.975081849281354,6.326518475782102
2.8620290463765903,6.023205197608703
2.753849734685084,5.699891919244129
2.651006043352688,5.356578640699615
2.5538911223066423,4.993723813770249
2.462831039581434,4.617295230991908
2.378087032905307,4.232654495490003
2.2998582660764737,3.844581782482848
2.2282825917743003,3.457302828226061
2.1634403941421225,3.0745176323546137
2.105356180979422,2.69943040872231
2.0540004188487284,2.3347803664990514
2.009292156439127,1.9828729476682576
1.971101342877623,1.645611189094041
1.9392528490247416,1.3245284696120108
1.913531000000661,1.020820056931089
1.8936829765639132,0.7353704043164542
1.8794244597755183,0.4687836815648219
1.8704429151691877,0.2214106447021283
1.866405021578734,-0.006626436849394103
1.8669596456970392,-0.21540861349563378
1.8717428256001543,-0.4051944561454373
1.8803820135567662,-0.5763948559939526
1.8925014551788613,-0.7295488827678006
1.9077253157193883,-0.8653037345167909
1.9256801989826386,-0.9843956280173379
1.9459995948504194,-1.08763120272234
1.9683269662587939,-1.1758733111849589
1.9923175423507058,-1.2500264271661536
2.017639764736344,-1.3110219448769584
2.0439780460176475,-1.3598077086978835
2.071034647530593,-1.3973372201722678
2.098530784212984,-1.4245600611309175
2.126207463225442,-1.44241347507125
2.153826071148946,-1.4518150457556926
2.1811683458036186,-1.4536564097132754
2.2080369509252598,-1.448797937838743
2.234255190245785,-1.4380643205011772
2.2596669666084654,-1.4222409904261237
2.284136480299581,-1.402071318029273
2.3075476457061384,-1.3782545147864234
2.3298033819227504,-1.351444181561216
2.350824795083961,-1.3222474405186195
2.3705502696631964,-1.2912245912726241
2.3889344852833196,-1.2588892341992175
2.4059473747923197,-1.2257088063424895
2.4215730384966405,-1.1921054780084541
2.435808628490403,-1.1584573609374547
2.448663216041922,-1.125099981834689
2.4601566539660475,-1.092327977986245
2.4703184448648035,-1.0603969746646524
2.479186625065014,-1.0295256070062266
2.486806673030842,-0.9998976519983738
2.493230449993688,-0.9716642391273945
2.498515179509623,-0.9449461110873492
2.502722471696981,-0.9198359087225517
2.5059173969374737,-0.8964004570558901
2.5081676129224264,-0.874683031831624
2.5095425480837688,-0.854705588465189
2.510112643624293,-0.8364709376352076
2.509948518747526,-0.8199648539700624
2.5091204667208613,-0.8051581063680726
2.5076979090721583,-0.7920084004434259
