Column1,Column2
0.0,2.0
0.15000000000000002,1.85
0.3031805462820632,1.7085442658833203
0.45933742364344704,1.5750842060391985
0.6182795285910418,1.4491064513796779
0.7798280274992877,1.3301305938647365
0.9438155688188686,1.2177070702262305
1.110085545865834,1.1114151815681084
1.2784914069436115,1.0108612401189128
1.4488960097588877,0.9156768349727108
1.6211710172874512,0.8255172091787568
1.7951963324286895,0.7400597410307033
1.9708595689582986,0.6590025228651896
2.1480555564486665,0.5820630311091838
2.3266858769760232,0.5089768817174175
2.5066584315734772,0.43949666551741295
2.6878870345200916,0.3733908583316057
2.8702910336787775,0.31044280107547223
3.0537949552105337,0.25044974533881964
3.2383281710999303,0.19322196024590982
3.423824588027249,0.13858189665990217
3.610222356216694,0.08636340504988828
3.7974635969781136,0.03641100357504943
3.9854941477420005,-0.011420806838263332
4.174263323464616,-0.05726818344372405
4.363723693352182,-0.10125854146997913
4.553830871920573,-0.14351111540554257
4.7445433234701255,-0.18413748424618834
4.935822179114167,-0.22324206301864621
5.127631065555325,-0.2609225627458379
5.31993594485531,-0.29727042087987865
5.512704964492333,-0.33237120409897125
5.70590831704565,-0.3663049852425795
5.899518108889101,-0.39914669604534136
6.093508237315232,-0.43096645722357346
6.287854275548714,-0.4618298873684512
6.482533365142504,-0.4917983920065903
6.677524115282762,-0.5209294341013883
6.872806508558926,-0.5492767871867292
7.068361812783855,-0.5768907722481472
7.264172498475677,-0.6038184793947131
7.460222161637402,-0.6301039752993319
7.656495451495012,-0.6557884973188736
7.852978002874815,-0.6809106351516475
8.049656372922612,-0.7055065008313031
8.246517981885845,-0.729609887806183
8.443551057697833,-0.7532524198049361
8.640744584120018,-0.776463690144159
8.838088252213733,-0.7992713920917403
9.035572414927765,-0.8217014408601787
9.233188044601622,-0.8437780877672761
9.430926693197328,-0.8655240270671013
9.628780455084556,-0.8869604959218331
9.82674193221514,-0.9081073679548755
10.024804201533579,-0.9289832407973598
10.222960784479957,-0.9496055180136935
10.42120561845095,-0.9699904857670477
10.61953303009317,-0.9901533845625101
10.817937710311242,-1.0101084763839427
11.016414690880477,-1.029869107520293
11.214959322561155,-1.049447767358119
11.413567254617966,-1.0688561433993187
11.612234415654436,-1.0881051727464275
11.810956995677872,-1.1072050902822805
12.009731429315227,-1.126165473755559
12.208554380109025,-1.1449952859744985
12.40742272581794,-1.1637029142871993
12.606333544663576,-1.182296207529973
12.805284102459668,-1.2007825106026886
13.004271840568208,-1.2191686968230167
13.203294364626663,-1.2374611982080708
13.40234943400225,-1.255666033804735
13.601434951921117,-1.273788836205747
13.800548956231825,-1.2918348763621268
13.999689610761864,-1.3098090868025174
14.198855197229122,-1.3277160833617556
14.398044107672709,-1.3455601855142312
14.59725483736972,-1.363345435401906
14.796485978206835,-1.3810756156401038
14.995736212477436,-1.3987542659815861
15.19500430707702,-1.4163846989086086
15.394289108071067,-1.4339700142251008
15.593589535612763,-1.4515131127123277
15.792904579184631,-1.469016708906251
15.992233293148916,-1.486483343056434
16.19157479258086,-1.5039153923155812
16.390928249370912,-1.5213150812113931
16.590292888576908,-1.5386844914459097
16.789667985010812,-1.5560255710656554
16.98905286004316,-1.5733401430430993
17.188446878614638,-1.5906299133070507
17.387849446438434,-1.60789647825749
17.587260007382458,-1.6251413317979078
17.78667804101964,-1.6423658719161285
17.98610306033493,-1.6595714068426046
18.18553460958123,-1.6767591608133425
18.384972262268573,-1.693930279469633
18.58441561929224,-1.7110858348838287
18.783864307168795,-1.7282268303031565
18.98331797640584,-1.7453542045619495
19.18277649525119,-1.762468836217204
19.382239761953187,-1.779571547418957
19.58170768133197,-1.7966631075316877
19.781180164354062,-1.813744236523495
19.98065712774067,-1.8308156081376106
20.180138493599554,-1.8478778528603057
20.379624189075166,-1.8649315606981978
20.57911414603169,-1.8819772837772692
20.778608448249624,-1.8990155387750074
20.978107243030948,-1.9160468091963883
21.177610668314717,-1.9330715475039182
21.377118853275874,-1.9500901771101555
21.576631918889788,-1.9671030942434642
21.77614997845967,-1.98411066969317
21.975673138106714,-2.0011132504428777
22.175201497231292,-2.018111161198948
22.374735148948073,-2.0351047058208476
22.574274207423667,-2.052094168659506
22.773818946641708,-2.0690798158100008
22.973369278127265,-2.0860618962839386
23.172925032283967,-2.1030406431054063
23.372486050433306,-2.1200162743383455
23.572052184115876,-2.1369889940468885
23.771623294435415,-2.1539589931939083
23.971199251441206,-2.170926450482536
24.170779933570333,-2.1878915331432003
24.370365398206584,-2.204854397670236
24.569955721696502,-2.2218151905107715
24.76955097555,-2.2387740487103804
24.96915122674904,-2.2557311005167153
25.16875653803816,-2.2726864659442363
25.36836696820264,-2.289640257302544
25.567982572314886,-2.3065925796916615
25.767603401976153,-2.323543531464153
25.96722950553838,-2.3404932046593827
26.16686092831654,-2.3574416854074918
26.36649771265257,-2.374389054309942
26.566139524444406,-2.3913353867941103
26.76578603811208,-2.4082807534456467
26.96543694899005,-2.4252252203188687
27.16509197198995,-2.442168849228412
27.36475093187089,-2.4591116980204304
27.564413742690284,-2.4760538208286076
27.764080324048695,-2.4929952683120775
27.963750600729018,-2.509936087877177
28.163424502363537,-2.52687632388823
28.36310196312161,-2.5438160178623117
28.56278292142374,-2.5607552086519005
28.76246731966223,-2.577693932615383
28.96215514664718,-2.594632223777981
29.161846518618027,-2.6115701139815357
29.361541544410144,-2.628507633024274
29.561240325909083,-2.64544480879171
29.7609429585002,-2.662381667380383
29.96064953148138,-2.679318233212064
30.16036012845686,-2.6962545291416187
30.360074827701816,-2.7131905765572677
30.55979370250786,-2.730126395475254
30.759516821493822,-2.7470620046275105
30.959244248916285,-2.7639974215442447
31.15897594293767,-2.780932662631097
