Column1
1040.3617053016992
1039.004247209296
959.9755547757943
828.4401577440618
797.3446874475453
750.0118285657974
728.5243442904147
722.47432736488
721.0800303694236
701.4027140424479
681.9327334117525
672.2606442194626
656.8951910299666
651.446101845333
632.1955239148725
573.0165266779385
564.8312130084413
561.6466795715565
520.195772572891
488.3041553336302
480.9145865242002
480.6609305828998
474.87223671283374
447.3761527323806
377.265785652962
375.282385716143
365.5230204853436
354.67496740031424
343.1705404395111
335.9981233125681
330.48580756965083
316.5830130984137
315.28370290669386
306.5699479815079
304.1682844927866
296.14235908580497
289.0762183355615
285.6559321906915
284.9219272048813
281.04246843443553
280.173643301824
276.25078987041223
274.9983947425598
273.1646962493427
270.49376256874564
266.7912085830122
257.43665590383927
256.2926155229309
244.85983580157134
243.77131501544872
242.3223453528321
240.38015894201752
238.94765503119828
236.32921656377187
236.06703384407905
234.79854441920125
233.5462664846506
228.78081589256934
227.68570092352002
226.64728026035596
220.83482794909548
219.91239182422981
217.6004402716247
216.8403476839867
214.88412345872175
211.17512567800384
210.145170506294
208.33666960088232
207.44376730238494
206.71157806655398
201.7647691346026
198.23283447750538
195.79054103727012
194.12523897997693
192.3785435239046
191.70599254073946
191.04415948394808
190.12094744280094
188.2084991558237
187.89223540706868
187.18383280282103
186.28701978670418
184.7890877311503
184.6888803986166
184.41683674392456
183.8096428540269
180.24036945759028
178.46070179488237
176.83164848286043
175.98399838684762
172.21980341459957
170.85394865922274
169.90046665086638
169.63417224100743
169.20930816703546
168.44317116631814
167.35706730369373
166.92951233244082
165.55352046320647
164.66194914303404
163.20380544189874
162.69943123188708
162.101935046206
161.61790680904684
160.63605662304371
160.261234590973
158.82573972760602
157.85436500592235
155.12469384777617
154.01548344008773
153.75181844574428
151.01475246359365
150.1069816738178
149.32229140740486
148.45756370061196
147.49331309662188
146.14448609400696
145.73644046424513
145.0772221336811
144.66368107702388
143.5937834359333
142.4288124692569
141.39259072876183
140.4686481209262
139.43339886633802
138.07144111566708
136.86332332577686
136.62269797485652
136.24447152308883
